name,ID,area,travel depth: median,travel depth: MAD,travel depth: mean,travel depth: SD,travel depth: skew,travel depth: kurtosis,travel depth: 25%,travel depth: 75%,geodesic depth: median,geodesic depth: MAD,geodesic depth: mean,geodesic depth: SD,geodesic depth: skew,geodesic depth: kurtosis,geodesic depth: 25%,geodesic depth: 75%,mean curvature: median,mean curvature: MAD,mean curvature: mean,mean curvature: SD,mean curvature: skew,mean curvature: kurtosis,mean curvature: 25%,mean curvature: 75%,freesurfer curvature: median,freesurfer curvature: MAD,freesurfer curvature: mean,freesurfer curvature: SD,freesurfer curvature: skew,freesurfer curvature: kurtosis,freesurfer curvature: 25%,freesurfer curvature: 75%,freesurfer thickness: median,freesurfer thickness: MAD,freesurfer thickness: mean,freesurfer thickness: SD,freesurfer thickness: skew,freesurfer thickness: kurtosis,freesurfer thickness: 25%,freesurfer thickness: 75%,freesurfer convexity (sulc): median,freesurfer convexity (sulc): MAD,freesurfer convexity (sulc): mean,freesurfer convexity (sulc): SD,freesurfer convexity (sulc): skew,freesurfer convexity (sulc): kurtosis,freesurfer convexity (sulc): 25%,freesurfer convexity (sulc): 75%,mean position: x,mean position: y,mean position: z,mean position in standard space: x,mean position in standard space: y,mean position in standard space: z,Laplace-Beltrami spectrum: component 2,Laplace-Beltrami spectrum: component 3,Laplace-Beltrami spectrum: component 4,Laplace-Beltrami spectrum: component 5,Laplace-Beltrami spectrum: component 6,Laplace-Beltrami spectrum: component 7,Laplace-Beltrami spectrum: component 8,Laplace-Beltrami spectrum: component 9,Laplace-Beltrami spectrum: component 10,Zernike moments: component 1,Zernike moments: component 2,Zernike moments: component 3,Zernike moments: component 4,Zernike moments: component 5,Zernike moments: component 6,Zernike moments: component 7,Zernike moments: component 8,Zernike moments: component 9,Zernike moments: component 10,Zernike moments: component 11,Zernike moments: component 12,Zernike moments: component 13,Zernike moments: component 14,Zernike moments: component 15,Zernike moments: component 16,Zernike moments: component 17,Zernike moments: component 18,Zernike moments: component 19,Zernike moments: component 20,Zernike moments: component 21,Zernike moments: component 22,Zernike moments: component 23,Zernike moments: component 24,Zernike moments: component 25,Zernike moments: component 26,Zernike moments: component 27,Zernike moments: component 28,Zernike moments: component 29,Zernike moments: component 30,Zernike moments: component 31,Zernike moments: component 32,Zernike moments: component 33,Zernike moments: component 34,Zernike moments: component 35,Zernike moments: component 36
ctx-lh-rostralmiddlefrontal,1027,7078.385126799999,3.07913,2.9902014,4.643730467396603,5.212284952039115,-0.2972513238352421,-1.2918433214162426,0.201126,7.89795,3.7753550000000002,3.662703,5.287474526966989,5.688415341633277,-0.3241085704035359,-1.2498224330390255,0.201126,8.72625,-3.6794599999999997,2.15988,-3.5136684402749516,3.2152502466139845,-0.876759859651727,-0.7119696617777569,-5.80522,-1.47518,-0.12664790451526642,0.13221360743045807,-0.11969784533336646,0.17808846675531925,-1.0124319423335237,-0.7535890793261775,-0.2504921853542328,0.014768931083381176,2.733651876449585,0.4009242057800293,2.7138693604463735,0.549981588472803,0.5372724544327728,-0.6545220159506595,2.3302536010742188,3.1329753398895264,-0.2681327909231186,0.32897140085697174,-0.22755753890983996,0.5199840751124766,-0.7632514771826466,-0.6942823268712051,-0.582410991191864,0.08409862965345383,-26.37937660701658,56.97779258150493,39.65321213107998,-33.66143553728343,47.421331625821495,12.261816171138546,6.843155447131932,14.876712498222721,20.932033581765616,28.826021320547323,43.89199545079602,46.74200957679126,57.47599678331005,74.66657371230112,79.3416057208566,0.008917984767774464,0.006342329172037657,0.0016924873521121514,0.0017983175480924124,0.00019903668256232576,0.0004368166282535668,0.012001899188200525,0.014028433660533175,0.0032123260667442175,0.0012928370987528477,0.0007460926954510748,0.011517727046379368,0.017501424606175323,0.008533250019143533,0.0016200078915642154,0.0012451871695443103,0.010007582876511475,0.0179694230550211,0.012053269888641985,0.004756277577000332,0.008344150228240858,0.016779644449242136,0.013508949531006113,0.007251029406012895,0.006844939088291166,0.014906505001736743,0.01341776930258909,0.005597059826560871,0.012927350391397542,0.012453308201563214,0.004594419121659606,0.011123709834333166,0.0037993553862699604,0.009592537135179883,0.0031690033485452366,0.0026653142300688258
ctx-lh-superiorfrontal,1028,8168.93879,1.24055,1.2097037,2.825086603197463,3.783436315115488,0.04979990038389258,-0.6981777169093233,0.10778950000000001,4.7125075,2.03918,1.9920299999999997,3.470599920265442,4.257603149163533,-0.1083782185151043,-0.8937023367452701,0.10778950000000001,5.7215675,-3.66277,1.92286,-3.4321535284709417,2.997791424004375,-0.861142277052763,-0.7590692510820776,-5.43638,-1.6004,-0.09776639193296432,0.1058621034026146,-0.09094462284935736,0.1529691095675501,-1.0825893280916907,-0.38136317385517193,-0.1950109750032425,0.018904706463217735,3.079296112060547,0.3666815757751465,3.0233278978221443,0.5438988766577822,0.5339231087398288,-0.6430679981020577,2.660851836204529,3.4074416160583496,-0.28556329011917114,0.352605864405632,-0.27593577928234764,0.5308718476122936,-0.8431098521971666,-0.6388972418774022,-0.6427210569381714,0.06392473727464676,-7.153831955415884,30.007353011280973,54.47449789594151,-11.397076035631649,30.563654710792083,41.10428667851576,4.471152628500611,15.54565117612833,17.94830314852979,33.47201235321134,35.30043028694185,48.79155146373015,51.170360405996774,64.458965151613,73.77181085068605,0.013685917559633469,0.012917867963714514,0.002503649445187918,0.001747127300315468,0.002093406042694951,0.00041501548761524454,0.015803763732781754,0.02224315219542122,0.013292867212607,0.00438037238930675,0.0007898728069979977,0.013026453903535526,0.022170352730248262,0.01903788779817922,0.011166980924670857,0.0038067271397919855,0.010347389318431046,0.01883331996741496,0.019017541531997723,0.014765838021110143,0.008637726859986617,0.01609223277339932,0.016492114059670066,0.015065047915524507,0.007435111637676547,0.014413970104945096,0.014282071852293571,0.006408541058838511,0.012976318689684876,0.012836308334042116,0.005531923184762767,0.011568882385592666,0.004820897848718018,0.010370994083527029,0.004241999773812218,0.003753275634908007
ctx-lh-superiorparietal,1029,6459.082757,4.1332,3.9049730000000005,5.595020511794702,5.888287843903046,0.05383160160823837,-0.6866830446571557,0.527697,8.93454,5.07688,4.36987,6.414667787990219,6.384819164676328,-0.013565756651004193,-0.7100757240763955,1.1199,10.0915,-2.95478,2.358727,-2.9472843809189366,3.3145462545347697,-0.8354511442446937,-0.7263703837451088,-5.45473,-0.721424,-0.09303835779428482,0.12626441568136215,-0.09791877640128954,0.16762263308415604,-1.0027528011039715,-0.6500482164143233,-0.22480201721191406,0.02793736197054386,2.283637285232544,0.34091126918792725,2.305819751555388,0.5249413487592233,0.9126056481507585,1.1753518913564127,1.9646551609039307,2.6481051445007324,-0.2904340922832489,0.3922096788883209,-0.22194881267256206,0.6070019246062631,-0.4906990684630826,-0.7717890658797546,-0.6609100699424744,0.14373335242271423,-23.66440718218983,-52.60533573983484,21.499582243898,-25.442043067881347,-61.85420978271167,49.38533111000937,3.387172259525849,15.311628105082026,18.318522345276108,28.67029485627157,36.15174980511014,45.08792820026565,50.909186599486006,68.5591868564541,71.88183093808473,0.008135240260261632,0.010719328434471929,0.004443572581025158,0.0019151414486129684,0.002748313324843349,0.0004684462024931793,0.008272829987204315,0.016454037168858605,0.013898676099157506,0.004846217062318447,0.0013240066915899843,0.005865021183246778,0.015064974603712563,0.01760435493387704,0.011631771731106624,0.003978843363670446,0.0037363475258868233,0.011438359838773617,0.01637023509914973,0.014524593605213744,0.0023475259632211,0.008116759169608655,0.013202119845023723,0.013915535162231603,0.0015450124038426315,0.005860121372392818,0.010324132559752855,0.001075428686111706,0.004451408887878118,0.0084073686211863,0.0007693406532233524,0.003473875188330168,0.0005521073793768645,0.002703697318385121,0.0003950675276684371,0.00028296592951103963
ctx-lh-superiortemporal,1030,4663.2894259,6.3855450000000005,5.329625,7.703898649202141,7.278416459779882,-0.6249109237361727,-1.2163047439948154,1.57216,12.7107,7.6207,5.747850000000001,9.109252135528628,8.21266538449424,-0.623426478811222,-1.2174189886441162,2.57222,14.53035,-3.63032,2.51983,-3.6492649425866728,3.579812785306937,-0.9664391140822308,-0.7726571906375375,-6.36745,-1.3480925,-0.10142891108989716,0.12614506483078003,-0.1092736159293211,0.17315981784152645,-1.259606186032559,-0.27023166417284594,-0.23246817290782928,0.021347634494304657,3.0279126167297363,0.4710273742675781,3.1050295879723415,0.7242235676162316,0.8718871483522307,0.005376501110966547,2.615865468978882,3.5736846923828125,-0.33968400955200195,0.390909843146801,-0.2671432529122142,0.6701856691487651,-0.7673946407933625,-0.840901295670085,-0.7033764719963074,0.08815217018127441,-46.71523285422864,9.12115119293417,0.30846339087261115,-53.37865862643307,-16.213035790791956,-3.575928130525241,3.9786252159394384,13.718187913484787,21.024991401091686,22.4778718169146,30.34336937368953,46.59792837901182,51.88632840712844,56.09459824403314,71.86413386098114,0.0039215522206275805,0.006943471486625811,0.006639485645216939,0.003967015952166764,0.000908972195508574,0.0011495137369146324,0.0025491139207724136,0.006661669646316993,0.009520989382416441,0.009731582815008287,0.007684571854890079,0.0011356430471972257,0.003708782842563524,0.006552334885708538,0.008575064474792806,0.009438637565500155,0.0006463747213473395,0.0024269661641653033,0.004664409997312696,0.00626592260772526,0.0003921614761620799,0.001717748255105426,0.0038032622087317103,0.005692767988576742,0.00021637718979093296,0.001062849158804036,0.0026154074446725875,0.00012857923159068823,0.0006965830452490755,0.0018569179434420576,8.018673480664935e-05,0.00048213357141711934,4.828473072310491e-05,0.000316926701960554,2.9473244621335684e-05,1.8428212068052345e-05
ctx-lh-supramarginal,1031,6058.862146900001,5.94142,5.40478,7.3728427630893,7.165498907892494,-0.22654030149668575,-1.0626902717612718,0.863293,12.074,7.01202,5.888680000000001,8.493960940395048,7.9249526653119355,-0.23056013698331726,-1.0603158832310657,1.44585,13.7703,-3.59136,2.4553400000000005,-3.4305217798163365,3.4423778486020495,-0.9357027402454965,-0.8869021482593404,-6.03457,-1.11279,-0.12242315709590912,0.13226155936717987,-0.11185937930457218,0.17736435732713124,-1.0331744633422488,-0.8509144221851708,-0.24546046555042267,0.021088900044560432,2.685690402984619,0.33088016510009766,2.6739473501018027,0.47309067015528,0.5357280294243106,-0.4233396021103082,2.344430446624756,3.0048587322235107,-0.2946515679359436,0.413387656211853,-0.2337793077314634,0.6394836273625089,-0.7437413267724055,-0.8398796667367971,-0.6811971366405487,0.1650777906179428,-47.81283806731363,-28.445437521456245,17.894818254279382,-53.25420351445082,-42.53268653720809,33.34556449278941,7.82954667000486,11.506208346374995,22.860255721717284,30.888891495336583,39.44182009594104,52.66701600442319,60.23762921681859,74.60896404200436,78.82204586613024,0.006513383997489239,0.011805986220003083,0.011666702429372563,0.007092334511503045,0.0013803816655305555,0.002320535603801749,0.0045420353140838724,0.012143435215062936,0.01759416785119344,0.017460448186367047,0.012218542977378342,0.0021721316641824993,0.00754622513941267,0.014001725678282487,0.01794799621267929,0.017166604031334028,0.0009005194990571786,0.003812259855800414,0.008509571093904133,0.013071906135046666,0.0003473883758611842,0.0017192656215682014,0.004434554579835332,0.007812744078566244,0.00013680037505233667,0.0007687174040931643,0.002225901486811117,6.194816317715663e-05,0.0003900621394963581,0.001256092367846796,3.170371991951196e-05,0.00022263422142861983,1.6338852922177688e-05,0.00012671335080408148,8.004866643339307e-06,3.7215071111373688e-06
ctx-lh-transversetemporal,1034,544.3136281999999,21.8338,4.2484,22.038212485622754,5.410878946926946,-0.2501283067814126,-0.9457607897982077,17.7524,26.2602,24.125,4.712900000000001,24.384521431629594,5.894933133007104,-0.16847583550905365,-1.0067281534046517,19.4495,28.9093,-2.55042,0.8538000000000001,-2.327385943070641,1.2510592189083796,0.0009602198107585009,-0.539956191038538,-3.22416,-1.47574,-0.12711887061595917,0.11168046295642853,-0.11638112957172227,0.14699553977973337,-0.48614344233661494,-0.9312574988657225,-0.2319144904613495,-0.008599507622420788,2.5090317726135254,0.2089848518371582,2.492055813924154,0.3149273590062122,0.0992999668437799,0.9490777798221983,2.2849128246307373,2.708369016647339,0.18624897301197052,0.22228429839015007,0.27981570914659293,0.3907160200062261,0.1554730147453997,-0.6129775743313677,0.0020184204913675785,0.49391138553619385,-37.851478748107226,-4.305689746097716,7.875065868118134,-43.083402396221196,-24.551990722256154,10.970392995323097,8.019190189714505,13.286001615075985,23.856518120222457,29.62355811644919,44.383831285178054,50.61743809437246,56.53770769956993,74.32457661026558,83.42020918562416,6.209186889374007e-05,0.00014012660255329967,0.00021367772415041854,0.00027996232667847656,0.0003369933489144,0.00038345157406509644,2.010499567986079e-05,6.569521037358589e-05,0.00013260651599041292,0.00021503507508461092,0.0003060002094049304,5.523335000523638e-06,2.354071356117318e-05,5.9306341947401083e-05,0.00011580049032845873,0.0001933283217578932,1.186312209081782e-06,6.221550865648837e-06,1.8759217716541773e-05,4.2822583871730225e-05,2.2002677434941905e-07,1.3676306353975442e-06,4.792340409473865e-06,1.2499373761766957e-05,3.817742622786533e-08,2.7406399596222243e-07,1.0928869704651298e-06,6.614986289223219e-09,5.3827257962650664e-08,2.4053311663944785e-07,1.192139206518536e-09,1.0842751267368703e-08,2.2373529443263847e-10,2.2494469393966333e-09,4.273838144694498e-11,8.126386805256229e-12
ctx-lh-insula,1035,1983.3511647999999,20.9658,3.404299999999999,21.460848908049396,5.209167908287935,-0.5671041341150218,-0.7836842340038852,17.868375,24.7962,35.3856,3.6335999999999977,34.43800467200899,6.14326343251527,-0.6067482545671826,0.3529547429629183,31.632425,38.9048,-2.0071,1.68614,-1.8562750008539104,2.58823487763873,-0.733916064884808,-0.5634647171020548,-3.6564324999999998,-0.27773,-0.01965288817882538,0.0850004181265831,-0.04465461243643159,0.1668044193228855,-1.642072255214429,1.5723886442609158,-0.11462585628032684,0.058272067457437515,3.2289280891418457,0.6093189716339111,3.3829303613535644,0.9464101364274713,0.8419985198797396,-0.4506630109304486,2.7206177711486816,4.010788440704346,0.3604375720024109,0.37354898964986205,0.4177257315980909,0.5089874794715907,-0.6104816810115563,-1.092315005632558,0.013332040049135685,0.7621683478355408,-31.446399787840953,16.42319736905792,9.769963822347837,-36.929702138051546,-4.261822076094247,2.419109223528315,4.44059095192184,13.652627749547486,16.858813774095516,31.8437902836744,34.19034637807382,43.38699017446975,52.94472385405505,58.45685905685974,78.63895883735965,0.001576055177540781,0.003097371469712138,0.003657397794906863,0.0032622052516299775,0.002320961330407639,0.0013687502115535856,0.0009228096220669382,0.0026227219040285223,0.0042338077941844994,0.0050238831232634834,0.004770111587585848,0.0004237810799051028,0.0015557421410316867,0.0031474310436861346,0.004584637626089322,0.005288780009353686,0.00018458064380280384,0.0008257044364434871,0.0019965676905469875,0.003424793594806668,7.914466904687446e-05,0.0004163719027503347,0.0011683931895086317,0.0023015912784240746,3.374959852782385e-05,0.00020383919777574263,0.0006504141119294012,1.4359446842455687e-05,9.783478341173201e-05,0.0003496315118382256,6.105024980726259e-06,4.6294907447902764e-05,2.597717482841525e-06,2.168996864193176e-05,1.1089104811815974e-06,4.765468322994399e-07
ctx-rh-caudalanteriorcingulate,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-caudalmiddlefrontal,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-cuneus,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-entorhinal,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-fusiform,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-inferiorparietal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-inferiortemporal,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-isthmuscingulate,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-lateraloccipital,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-lateralorbitofrontal,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-lingual,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-medialorbitofrontal,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-middletemporal,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-parahippocampal,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-paracentral,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
